Index,StartTimestamp,EndTimestamp,ResponseTime,Batch,BatchOutput,writePercentage,addOps,deleteOps,queryOps,batchSize,timeSleptAfterThisBatch
19,1715964230258,1715964230300,42,Q 162 5 & Q 165 118 & Q 87 117 & Q 124 142 & Q 111 27 & Q 183 15 & Q 60 137 & Q 174 171 & Q 114 167 & A 49 113 & A 149 122 & Q 93 195 & Q 155 100 & Q 148 6 & Q 152 190 & A 62 64 & Q 38 59 & D 185 67 & Q 188 198 & Q 129 162 & Q 148 193 & Q 172 5 & F,2 & 2 & 4 & 5 & 2 & 4 & 1 & 3 & 4 & 3 & 3 & 3 & 4 & 3 & 2 & 3 & 3 & 2 & ,28.575238093143245,3,1,18,22,4151
20,1715964234411,1715964234502,91,Q 5 72 & Q 154 24 & Q 195 181 & Q 140 47 & Q 24 88 & Q 83 67 & Q 64 182 & Q 126 21 & Q 83 166 & Q 77 167 & Q 83 103 & A 78 168 & Q 74 44 & A 77 54 & Q 85 32 & D 42 41 & Q 36 178 & Q 9 100 & F,2 & 2 & 3 & 2 & 4 & 3 & 2 & 2 & 3 & 3 & 2 & 3 & 4 & 3 & 3 & ,22.08980651913712,2,1,15,18,7814
21,1715964242227,1715964242341,114,D 38 114 & D 20 87 & Q 66 11 & Q 188 60 & A 69 153 & Q 129 107 & Q 61 160 & Q 58 138 & A 2 70 & A 53 168 & Q 144 2 & Q 7 69 & Q 75 43 & A 28 122 & Q 78 156 & Q 49 168 & D 143 32 & Q 68 74 & D 81 181 & D 197 124 & F,2 & 1 & 3 & 3 & 3 & 3 & 4 & 3 & 3 & 1 & 2 & ,35.300549870361564,4,5,11,20,426
22,1715964242655,1715964242722,67,A 164 86 & Q 163 6 & Q 60 186 & Q 114 108 & Q 77 153 & Q 12 134 & Q 54 29 & Q 138 171 & Q 61 145 & Q 39 17 & Q 42 155 & A 148 124 & Q 172 101 & Q 184 1 & Q 186 30 & D 69 31 & A 124 45 & A 193 124 & A 181 90 & Q 175 141 & Q 180 171 & Q 195 101 & F,3 & 3 & 3 & 2 & 3 & 3 & 3 & 3 & 3 & 3 & 2 & 3 & 3 & 3 & 2 & 2 & ,30.034418297068708,5,1,16,22,877
23,1715964243533,1715964243678,145,Q 97 51 & A 12 165 & A 116 71 & Q 101 95 & Q 131 189 & D 189 60 & Q 2 40 & Q 68 142 & D 157 125 & Q 186 119 & Q 31 134 & D 33 108 & D 188 53 & A 36 46 & Q 174 195 & D 42 69 & Q 76 62 & D 4 136 & A 19 169 & F,3 & 3 & 2 & 3 & 3 & 3 & 3 & 2 & 3 & ,26.639167876529562,4,6,9,19,3938
24,1715964247474,1715964247589,115,Q 30 194 & Q 191 108 & Q 38 149 & Q 178 148 & D 73 18 & Q 143 188 & A 12 174 & Q 88 138 & A 173 112 & A 175 192 & D 133 38 & D 25 10 & Q 46 25 & Q 163 101 & D 163 52 & Q 71 98 & D 32 161 & Q 37 51 & Q 110 114 & Q 72 193 & Q 91 77 & A 183 175 & Q 150 121 & D 109 14 & A 146 72 & Q 55 74 & Q 23 61 & F,2 & 4 & 3 & 2 & 3 & 3 & 4 & 2 & 3 & 2 & 3 & 3 & 2 & 3 & 4 & 4 & ,29.987995085683362,5,6,16,27,4726
25,1715964252202,1715964252257,55,Q 118 53 & D 5 197 & Q 110 55 & Q 36 178 & D 143 34 & Q 28 56 & A 133 170 & Q 76 41 & Q 180 66 & Q 53 24 & Q 143 12 & A 25 66 & Q 101 116 & Q 38 77 & Q 20 148 & Q 159 150 & Q 166 151 & D 188 42 & Q 120 169 & Q 1 145 & Q 142 20 & F,3 & 1 & 3 & 3 & 3 & 3 & 1 & 2 & 2 & 2 & 2 & 3 & 4 & 3 & 2 & 3 & ,26.487358512690683,2,3,16,21,5344
26,1715964257547,1715964257628,81,Q 130 167 & Q 162 11 & Q 20 109 & Q 7 200 & Q 54 177 & Q 175 190 & Q 11 37 & Q 98 8 & Q 88 172 & Q 89 47 & A 140 92 & Q 14 63 & A 67 73 & Q 168 137 & Q 70 8 & Q 118 195 & A 141 157 & F,3 & 3 & 2 & 2 & 2 & 3 & 3 & 3 & 3 & 2 & 3 & 1 & 3 & 3 & ,28.277237828732588,3,0,14,17,9744
27,1715964267294,1715964267420,126,Q 188 98 & Q 99 91 & A 142 2 & D 70 5 & Q 40 87 & A 49 60 & Q 146 186 & Q 96 1 & Q 60 151 & Q 57 29 & Q 42 184 & Q 113 159 & A 127 15 & D 101 182 & Q 189 1 & A 179 28 & Q 15 35 & Q 142 44 & F,3 & 3 & 2 & 2 & 3 & 3 & 3 & 3 & 3 & 2 & 2 & 2 & ,29.54943241108925,4,2,12,18,1706
28,1715964269004,1715964269066,62,Q 72 12 & Q 44 112 & A 120 134 & Q 29 125 & Q 83 96 & Q 67 145 & Q 142 34 & Q 151 62 & Q 128 146 & Q 32 22 & Q 98 41 & Q 10 191 & D 167 48 & Q 70 48 & Q 21 49 & Q 94 83 & D 153 131 & D 126 11 & A 52 55 & F,2 & 3 & 3 & 2 & 3 & 3 & 2 & 2 & 4 & 2 & 2 & 2 & 2 & 2 & ,27.51962529395578,2,3,14,19,1252
29,1715964270257,1715964270370,113,Q 60 178 & Q 69 23 & Q 122 37 & Q 27 181 & D 40 97 & Q 187 11 & Q 123 174 & A 92 157 & A 60 139 & Q 145 192 & Q 145 173 & A 24 92 & D 16 138 & F,2 & 3 & 3 & 3 & 3 & 2 & 3 & 3 & ,22.941051408904237,3,2,8,13,9385
30,1715964279647,1715964279699,52,Q 151 45 & Q 171 22 & Q 61 175 & A 121 125 & Q 165 159 & Q 152 193 & Q 94 151 & Q 42 100 & Q 57 24 & Q 185 153 & D 8 146 & Q 73 29 & Q 68 132 & Q 89 151 & Q 2 178 & D 200 129 & Q 199 34 & Q 172 197 & A 140 121 & Q 51 8 & Q 44 120 & Q 84 137 & Q 124 94 & F,2 & 3 & 2 & 2 & 3 & 3 & 2 & 3 & 3 & 3 & 2 & 3 & 3 & 2 & 3 & 3 & 2 & 3 & 3 & ,34.84803262327529,2,2,19,23,4652
31,1715964284300,1715964284387,87,Q 44 121 & D 105 17 & A 71 167 & D 85 85 & A 195 67 & Q 177 114 & A 112 82 & Q 196 75 & Q 177 53 & Q 143 91 & Q 74 56 & Q 87 71 & Q 61 55 & D 23 139 & Q 156 175 & Q 76 44 & A 150 13 & Q 50 36 & Q 159 88 & Q 34 131 & Q 81 92 & Q 14 149 & Q 123 142 & F,2 & 3 & 3 & 2 & 3 & 3 & 2 & 3 & 2 & 2 & 3 & 2 & 3 & 3 & 2 & 3 & ,29.178538764357885,4,3,16,23,2233
32,1715964286535,1715964286645,110,Q 35 190 & A 31 34 & Q 194 22 & Q 105 178 & D 49 151 & Q 70 75 & Q 23 151 & Q 42 136 & A 190 181 & Q 160 18 & A 141 197 & Q 79 73 & A 184 107 & A 196 50 & Q 44 122 & Q 79 147 & Q 148 31 & Q 161 46 & Q 176 74 & Q 1 48 & Q 158 121 & Q 111 67 & Q 91 148 & D 114 48 & F,2 & 1 & 3 & 2 & 3 & 3 & 2 & 2 & 2 & 2 & 3 & 3 & 2 & 3 & 3 & 3 & 2 & ,29.020319584708083,5,2,17,24,8242
33,1715964294779,1715964294814,35,Q 197 34 & Q 98 180 & Q 35 123 & Q 98 193 & Q 103 40 & Q 106 82 & Q 106 121 & Q 94 67 & Q 198 55 & Q 176 95 & Q 196 12 & Q 9 124 & Q 156 178 & Q 130 55 & Q 24 82 & Q 100 197 & A 178 31 & Q 159 115 & Q 78 175 & Q 13 95 & F,3 & 3 & 3 & 3 & 2 & 2 & 3 & 1 & 2 & 2 & 3 & 3 & 3 & 2 & 3 & 2 & 2 & 2 & 3 & ,20.34647150880042,1,0,19,20,9583
34,1715964304363,1715964304528,165,A 186 147 & A 200 38 & Q 190 78 & Q 176 148 & A 77 149 & Q 64 107 & Q 1 119 & Q 115 145 & Q 110 3 & A 30 97 & D 195 103 & Q 126 130 & A 126 103 & Q 105 10 & Q 177 196 & Q 151 54 & Q 17 174 & D 20 87 & F,2 & 2 & 2 & 3 & 3 & 1 & 3 & 2 & 2 & 2 & 2 & ,31.544121250152028,5,2,11,18,5871
35,1715964310237,1715964310358,121,D 103 135 & Q 131 117 & A 167 143 & A 75 3 & A 81 2 & Q 54 192 & D 40 105 & D 87 78 & Q 164 89 & Q 64 149 & Q 100 131 & Q 190 31 & Q 8 134 & D 140 5 & D 38 116 & Q 123 189 & Q 98 8 & A 2 26 & Q 76 193 & Q 196 92 & F,3 & 3 & 3 & 2 & 2 & 3 & 2 & 1 & 2 & 3 & 2 & ,37.67247272989416,4,5,11,20,8363
36,1715964318602,1715964318756,154,D 68 58 & Q 132 6 & D 152 71 & Q 10 190 & Q 138 42 & Q 151 24 & Q 121 48 & Q 92 57 & Q 31 58 & D 173 91 & D 169 166 & Q 79 132 & Q 163 48 & Q 73 13 & Q 172 144 & Q 109 147 & A 158 19 & Q 49 146 & Q 132 43 & A 132 194 & A 57 116 & A 59 149 & F,3 & 2 & 2 & 3 & 3 & 3 & 2 & 2 & 2 & 3 & 3 & 2 & 3 & 3 & ,31.48363414877724,4,4,14,22,6215
37,1715964324820,1715964324872,52,D 156 150 & Q 159 35 & Q 179 167 & Q 137 20 & Q 2 17 & Q 184 175 & Q 132 67 & Q 53 167 & Q 54 185 & Q 130 59 & A 34 34 & Q 176 197 & Q 58 143 & A 197 161 & Q 54 169 & Q 174 43 & Q 112 143 & Q 42 113 & Q 9 160 & F,2 & 2 & 3 & 3 & 1 & 3 & 2 & 3 & 2 & 2 & 3 & 2 & 2 & 3 & 3 & 2 & ,30.00400806447154,2,1,16,19,1033
38,1715964325855,1715964326030,175,Q 46 41 & Q 185 194 & A 73 80 & Q 197 171 & Q 167 90 & A 71 124 & Q 166 67 & Q 45 90 & A 55 163 & Q 174 122 & D 61 34 & D 74 60 & Q 37 79 & Q 21 40 & Q 149 6 & Q 186 135 & A 131 181 & A 114 49 & Q 185 97 & Q 97 198 & Q 187 124 & Q 141 181 & A 110 69 & F,2 & 3 & 3 & 1 & 3 & 2 & 2 & 3 & 1 & 2 & 3 & 3 & 2 & 2 & 2 & ,29.888175147413104,6,2,15,23,5208
39,1715964331180,1715964331414,234,D 138 9 & Q 164 6 & Q 174 138 & Q 69 154 & A 123 59 & Q 43 8 & Q 3 127 & Q 43 57 & Q 90 9 & Q 45 123 & Q 113 195 & Q 147 55 & D 95 184 & Q 66 187 & Q 54 101 & Q 189 136 & Q 32 31 & Q 108 65 & A 128 69 & Q 55 137 & A 43 91 & Q 94 167 & Q 165 97 & F,3 & 2 & 3 & 3 & 3 & 2 & 2 & 3 & 3 & 3 & 3 & 2 & 2 & 2 & 2 & 3 & 2 & 3 & ,29.37942563902234,3,2,18,23,7222
40,1715964338404,1715964338566,162,D 121 48 & D 159 195 & Q 195 49 & A 52 9 & Q 182 77 & Q 105 103 & Q 125 16 & Q 196 113 & Q 186 144 & Q 120 185 & Q 191 117 & Q 93 77 & A 139 82 & A 55 130 & A 112 72 & Q 36 188 & Q 13 120 & Q 45 27 & Q 48 9 & Q 173 95 & Q 38 164 & D 98 175 & Q 79 144 & Q 95 26 & Q 56 67 & Q 110 96 & D 176 169 & Q 70 163 & A 159 43 & Q 77 6 & Q 126 80 & Q 52 39 & Q 66 183 & F,2 & 2 & 3 & 2 & 3 & 1 & 3 & 3 & 2 & 3 & 1 & 3 & 3 & 2 & 1 & 1 & 2 & 3 & 3 & 3 & 2 & 2 & 1 & 3 & ,32.14442692629288,5,4,24,33,5971
41,1715964344387,1715964344486,99,Q 128 132 & Q 118 108 & A 11 61 & Q 182 73 & Q 75 28 & Q 45 19 & A 171 179 & Q 197 68 & Q 6 147 & D 65 91 & Q 91 45 & D 69 29 & Q 123 119 & Q 132 160 & Q 143 116 & Q 157 29 & A 12 163 & Q 22 135 & Q 110 100 & Q 83 4 & F,2 & 3 & 2 & 2 & 2 & 3 & 2 & 3 & 3 & 2 & 3 & 2 & 2 & 3 & 2 & ,20.480676327548217,3,2,15,20,8390
42,1715964352780,1715964352937,157,Q 14 72 & A 134 103 & Q 92 77 & A 175 55 & Q 77 125 & D 188 117 & Q 1 93 & Q 25 106 & Q 62 38 & Q 148 5 & Q 145 104 & A 119 87 & D 4 11 & A 124 50 & Q 149 77 & Q 86 142 & Q 123 115 & Q 93 87 & Q 187 36 & Q 162 174 & D 173 145 & Q 123 31 & Q 54 85 & D 179 108 & F,3 & 2 & 2 & 3 & 2 & 1 & 2 & 2 & 3 & 2 & 2 & 3 & 2 & 1 & 3 & 2 & ,24.830129885099375,4,4,16,24,1702
43,1715964354505,1715964354575,70,Q 59 183 & Q 128 122 & Q 20 105 & Q 13 99 & D 184 138 & Q 185 93 & Q 66 83 & Q 166 153 & Q 38 44 & Q 192 52 & Q 15 199 & D 129 92 & Q 60 72 & A 49 54 & A 3 27 & F,3 & 3 & 2 & 2 & 3 & 3 & 2 & 2 & 2 & 2 & 3 & ,27.76813229033384,2,2,11,15,8214
44,1715964362723,1715964362905,182,A 96 87 & D 149 14 & A 83 76 & Q 139 53 & A 18 2 & D 177 14 & Q 103 104 & A 165 173 & Q 137 43 & Q 96 176 & Q 184 99 & Q 16 118 & A 96 180 & A 45 92 & A 200 32 & D 57 148 & Q 152 99 & Q 122 195 & Q 144 189 & Q 85 146 & Q 10 184 & F,2 & 3 & 2 & 2 & 2 & 2 & 2 & 2 & 3 & 2 & 3 & ,30.573004265856785,7,3,11,21,2811
45,1715964365550,1715964365883,333,Q 155 117 & A 19 167 & Q 88 34 & D 191 37 & Q 193 159 & Q 104 86 & D 84 162 & Q 196 113 & Q 24 120 & Q 165 175 & F,2 & 2 & 2 & 2 & 3 & 3 & 3 & ,20.00683936693713,1,2,7,10,5368
46,1715964370931,1715964371194,263,D 170 96 & A 175 137 & Q 187 125 & Q 139 167 & Q 11 80 & D 200 122 & Q 159 132 & Q 121 105 & Q 137 17 & Q 2 101 & Q 171 4 & Q 63 97 & D 179 93 & D 169 114 & Q 3 113 & Q 1 65 & Q 199 150 & D 91 79 & Q 2 131 & Q 21 127 & Q 110 160 & A 23 2 & D 62 118 & F,2 & 3 & 2 & 3 & 1 & 2 & 2 & 2 & 2 & 2 & 2 & 3 & 2 & 2 & 2 & ,36.69202081330464,2,6,15,23,4896
47,1715964375834,1715964376052,218,Q 184 11 & A 63 52 & Q 115 99 & Q 125 29 & A 63 157 & Q 14 40 & Q 98 137 & Q 63 134 & D 145 41 & Q 24 146 & Q 20 70 & Q 1 144 & Q 146 192 & Q 84 37 & Q 175 32 & Q 3 25 & Q 36 20 & D 121 139 & F,2 & 1 & 2 & 2 & 2 & 2 & 3 & 2 & 2 & 3 & 2 & 2 & 2 & 2 & ,31.913161240176894,2,2,14,18,9736
48,1715964385581,1715964385875,294,D 12 61 & Q 167 15 & D 8 169 & A 53 159 & Q 79 172 & D 184 116 & Q 119 111 & Q 53 87 & A 98 23 & Q 196 153 & Q 151 24 & A 140 4 & Q 19 173 & Q 78 4 & Q 38 44 & A 102 100 & Q 38 76 & Q 75 9 & Q 79 82 & Q 118 18 & F,2 & 2 & 3 & 2 & 2 & 3 & 2 & 2 & 2 & 2 & 2 & 3 & 3 & ,32.56580030028816,4,3,13,20,9909
49,1715964395838,1715964395994,156,Q 50 199 & A 12 82 & D 23 180 & Q 85 8 & Q 134 65 & Q 8 66 & Q 104 54 & Q 125 94 & Q 170 9 & Q 101 63 & A 129 25 & Q 153 104 & A 186 187 & Q 43 45 & Q 46 104 & A 76 141 & Q 188 128 & Q 182 167 & Q 113 198 & Q 132 82 & Q 43 74 & F,3 & 2 & 2 & 2 & 2 & 3 & 2 & 2 & 2 & 2 & 2 & 2 & 2 & 2 & 2 & 1 & ,30.884835806595447,4,1,16,21,460
50,1715964396426,1715964396689,263,A 49 162 & Q 61 125 & Q 111 145 & Q 150 107 & D 24 180 & Q 110 37 & Q 72 27 & Q 175 130 & A 100 185 & A 80 70 & Q 71 38 & Q 62 20 & Q 142 162 & A 174 24 & A 106 141 & Q 142 98 & Q 14 168 & A 17 20 & Q 199 46 & Q 111 13 & A 51 124 & Q 14 24 & Q 141 42 & A 126 118 & F,3 & 2 & 1 & 1 & 2 & 2 & 2 & 2 & 2 & 3 & 3 & 2 & 2 & 2 & 2 & ,34.56467650638928,8,1,15,24,6205
51,1715964402684,1715964402784,100,Q 172 115 & Q 5 111 & Q 75 144 & A 70 127 & Q 105 120 & Q 157 89 & Q 192 57 & Q 52 109 & Q 119 147 & Q 28 45 & D 40 119 & A 56 63 & A 166 63 & Q 3 39 & Q 143 47 & D 22 95 & Q 1 57 & Q 118 167 & Q 116 94 & Q 12 34 & Q 50 20 & Q 178 112 & F,2 & 2 & 1 & 2 & 2 & 2 & 2 & 2 & 3 & 2 & 2 & 2 & 2 & 2 & 2 & 2 & 2 & ,27.847756384225768,3,2,17,22,4351
52,1715964407193,1715964407337,144,Q 71 22 & Q 89 136 & Q 17 196 & A 173 164 & Q 81 172 & Q 51 100 & A 76 162 & A 158 151 & D 194 159 & A 145 114 & Q 57 191 & Q 107 34 & Q 109 12 & Q 92 195 & Q 14 96 & Q 199 194 & F,3 & 2 & 2 & 2 & 3 & 2 & 2 & 2 & 2 & 2 & 2 & ,28.323477466574293,4,1,11,16,6679
53,1715964414234,1715964414493,259,Q 175 98 & D 39 50 & D 22 13 & Q 155 74 & Q 139 119 & Q 126 59 & D 19 5 & Q 87 29 & Q 168 197 & D 55 64 & D 113 194 & Q 136 19 & Q 168 166 & D 173 64 & A 113 14 & Q 76 163 & Q 198 23 & Q 195 62 & Q 182 84 & A 185 81 & Q 60 73 & A 44 147 & Q 199 107 & Q 132 181 & Q 96 60 & Q 89 200 & Q 170 109 & F,3 & 2 & 2 & 2 & 2 & 2 & 2 & 2 & 3 & 2 & 2 & 2 & 2 & 1 & 2 & 3 & 3 & 2 & ,29.555236365169307,3,6,18,27,1848
